ID,Site,Date,Crew,Crew Count,EventType,Method,Equipment,StartTime,EndTime,TotalEffort,TransectBottomLat,TransectBottomLong,TransectTopLat,TransectTopLong,ObsID,Species,Count,Length,FishStatus,CaptureType,ClipType,LavageID,StomachContents,StomachContentsWeight,FishContentWeight,Water_Temperature,TagNumber,Comments
98,Deadwater Slough,10/20/2020,Mike Hall; Kate Hall,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,18:00,660,45.382689,-114.066274,45.38974,-114.046771,25,Northern Pikeminnow,1,445,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
99,Deadwater Slough,10/20/2020,Mike Hall; Kate Hall,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,18:00,660,45.382689,-114.066274,45.38974,-114.046771,26,Northern Pikeminnow,1,449,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
100,Deadwater Slough,10/20/2020,Mike Hall; Kate Hall,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,18:00,660,45.382689,-114.066274,45.38974,-114.046771,27,Northern Pikeminnow,1,386,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,left hook scar
101,Deadwater Slough,10/20/2020,Mike Hall; Kate Hall,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,18:00,660,45.382689,-114.066274,45.38974,-114.046771,28,Northern Pikeminnow,1,329,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
102,Deadwater Slough,10/20/2020,Mike Hall; Kate Hall,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,18:00,660,45.382689,-114.066274,45.38974,-114.046771,29,Northern Pikeminnow,1,320,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
103,Deadwater Slough,10/20/2020,Mike Hall; Kate Hall,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,18:00,660,45.382689,-114.066274,45.38974,-114.046771,30,Northern Pikeminnow,1,304,Live,Mark,Upper Caudal Clip,KH20-002,,,,10.1,,
104,Deadwater Slough,10/20/2020,Mike Hall; Kate Hall,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,18:00,660,45.382689,-114.066274,45.38974,-114.046771,31,Northern Pikeminnow,1,504,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
105,Deadwater Slough,10/20/2020,Mike Hall; Kate Hall,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,18:00,660,45.382689,-114.066274,45.38974,-114.046771,32,Northern Pikeminnow,1,350,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
106,Deadwater Slough,10/20/2020,Mike Hall; Kate Hall,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,18:00,660,45.382689,-114.066274,45.38974,-114.046771,33,Northern Pikeminnow,1,430,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
107,Deadwater Slough,10/20/2020,Mike Hall; Kate Hall,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,18:00,660,45.382689,-114.066274,45.38974,-114.046771,34,Northern Pikeminnow,1,402,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
108,Deadwater Slough,10/20/2020,Mike Hall; Kate Hall,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,18:00,660,45.382689,-114.066274,45.38974,-114.046771,35,Northern Pikeminnow,1,368,Live,Mark,Upper Caudal Clip,MH20-001,,,,10.1,,
109,Deadwater Slough,10/20/2020,Mike Hall; Kate Hall,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,18:00,660,45.382689,-114.066274,45.38974,-114.046771,36,Northern Pikeminnow,1,299,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
110,Deadwater Slough,10/20/2020,Mike Hall; Kate Hall,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,18:00,660,45.382689,-114.066274,45.38974,-114.046771,37,Northern Pikeminnow,1,348,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
111,Deadwater Slough,10/20/2020,Mike Hall; Kate Hall,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,18:00,660,45.382689,-114.066274,45.38974,-114.046771,38,Northern Pikeminnow,1,373,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
112,Deadwater Slough,10/20/2020,Mike Hall; Kate Hall,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,18:00,660,45.382689,-114.066274,45.38974,-114.046771,39,Northern Pikeminnow,1,339,Live,Mark,Upper Caudal Clip,MH20-002,,,,10.1,,
113,Deadwater Slough,10/20/2020,Mike Hall; Kate Hall,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,18:00,660,45.382689,-114.066274,45.38974,-114.046771,40,Northern Pikeminnow,1,305,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
114,Deadwater Slough,10/20/2020,Mike Hall; Kate Hall,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,18:00,660,45.382689,-114.066274,45.38974,-114.046771,41,Northern Pikeminnow,1,368,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
115,Deadwater Slough,10/20/2020,Mike Hall; Kate Hall,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,18:00,660,45.382689,-114.066274,45.38974,-114.046771,42,Northern Pikeminnow,1,394,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
116,Deadwater Slough,10/20/2020,Mike Hall; Kate Hall,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,18:00,660,45.382689,-114.066274,45.38974,-114.046771,43,Northern Pikeminnow,1,453,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
117,Deadwater Slough,10/20/2020,Mike Hall; Kate Hall,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,18:00,660,45.382689,-114.066274,45.38974,-114.046771,44,Northern Pikeminnow,1,420,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
118,Deadwater Slough,10/20/2020,Mike Hall; Kate Hall,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,18:00,660,45.382689,-114.066274,45.38974,-114.046771,45,Northern Pikeminnow,1,449,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
119,Deadwater Slough,10/20/2020,Mike Hall; Kate Hall,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,18:00,660,45.382689,-114.066274,45.38974,-114.046771,46,Northern Pikeminnow,1,375,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
120,Deadwater Slough,10/20/2020,Mike Hall; Kate Hall,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,18:00,660,45.382689,-114.066274,45.38974,-114.046771,47,Northern Pikeminnow,1,325,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
121,Deadwater Slough,10/20/2020,Mike Hall; Kate Hall,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,18:00,660,45.382689,-114.066274,45.38974,-114.046771,48,Northern Pikeminnow,1,327,Live,Mark,Upper Caudal Clip,MH20-003,,,,10.1,,
122,Deadwater Slough,10/20/2020,Mike Hall; Kate Hall,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,18:00,660,45.382689,-114.066274,45.38974,-114.046771,49,Northern Pikeminnow,1,346,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
123,Deadwater Slough,10/20/2020,Mike Hall; Kate Hall,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,18:00,660,45.382689,-114.066274,45.38974,-114.046771,50,Northern Pikeminnow,1,329,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
124,Deadwater Slough,10/20/2020,Mike Ackerman; Richie Carmichael,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,8:30,12:00,420,45.382689,-114.066274,45.38974,-114.046771,1,Northern Pikeminnow,1,374,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
125,Deadwater Slough,10/20/2020,Mike Ackerman; Richie Carmichael,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,8:30,12:00,420,45.382689,-114.066274,45.38974,-114.046771,2,Northern Pikeminnow,1,339,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
126,Deadwater Slough,10/20/2020,Mike Ackerman; Richie Carmichael,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,8:30,12:00,420,45.382689,-114.066274,45.38974,-114.046771,3,Northern Pikeminnow,1,443,Live,Mark,Upper Caudal Clip,RC20-001,,,,10.1,,2019 UCC
127,Deadwater Slough,10/20/2020,Mike Ackerman; Richie Carmichael,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,8:30,12:00,420,45.382689,-114.066274,45.38974,-114.046771,4,Northern Pikeminnow,1,449,Live,Mark,Upper Caudal Clip,MA20-001,,,,10.1,,
128,Deadwater Slough,10/20/2020,Mike Ackerman; Richie Carmichael,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,8:30,12:00,420,45.382689,-114.066274,45.38974,-114.046771,5,Northern Pikeminnow,1,440,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
129,Deadwater Slough,10/20/2020,Mike Ackerman; Richie Carmichael,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,8:30,12:00,420,45.382689,-114.066274,45.38974,-114.046771,6,Northern Pikeminnow,1,431,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
130,Deadwater Slough,10/20/2020,Mike Ackerman; Richie Carmichael,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,8:30,12:00,420,45.382689,-114.066274,45.38974,-114.046771,7,Northern Pikeminnow,1,387,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
131,Deadwater Slough,10/20/2020,Mike Ackerman; Richie Carmichael,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,8:30,12:00,420,45.382689,-114.066274,45.38974,-114.046771,8,Northern Pikeminnow,1,387,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
132,Deadwater Slough,10/20/2020,Mike Ackerman; Richie Carmichael,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,8:30,12:00,420,45.382689,-114.066274,45.38974,-114.046771,9,Northern Pikeminnow,1,331,Live,Mark,Upper Caudal Clip,RC20-002,,,,10.1,,
133,Deadwater Slough,10/20/2020,Mike Ackerman; Richie Carmichael,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,8:30,12:00,420,45.382689,-114.066274,45.38974,-114.046771,10,Northern Pikeminnow,1,342,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
134,Deadwater Slough,10/20/2020,Mike Ackerman; Richie Carmichael,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,17:15,600,45.382689,-114.066274,45.38974,-114.046771,11,Northern Pikeminnow,1,485,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
135,Deadwater Slough,10/20/2020,Mike Ackerman; Richie Carmichael,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,17:15,600,45.382689,-114.066274,45.38974,-114.046771,12,Northern Pikeminnow,1,506,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
136,Deadwater Slough,10/20/2020,Mike Ackerman; Richie Carmichael,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,17:15,600,45.382689,-114.066274,45.38974,-114.046771,13,Northern Pikeminnow,1,405,Live,Mark,Upper Caudal Clip,RC20-002*,,,,10.1,,duplicate lavage id; mycrophytes
137,Deadwater Slough,10/20/2020,Mike Ackerman; Richie Carmichael,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,17:15,600,45.382689,-114.066274,45.38974,-114.046771,14,Northern Pikeminnow,1,389,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
138,Deadwater Slough,10/20/2020,Mike Ackerman; Richie Carmichael,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,17:15,600,45.382689,-114.066274,45.38974,-114.046771,15,Northern Pikeminnow,1,400,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,2019 UCC
139,Deadwater Slough,10/20/2020,Mike Ackerman; Richie Carmichael,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,17:15,600,45.382689,-114.066274,45.38974,-114.046771,16,Northern Pikeminnow,1,428,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
140,Deadwater Slough,10/20/2020,Mike Ackerman; Richie Carmichael,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,17:15,600,45.382689,-114.066274,45.38974,-114.046771,17,Northern Pikeminnow,1,358,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
141,Deadwater Slough,10/20/2020,Mike Ackerman; Richie Carmichael,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,17:15,600,45.382689,-114.066274,45.38974,-114.046771,18,Northern Pikeminnow,1,338,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
142,Deadwater Slough,10/20/2020,Mike Ackerman; Richie Carmichael,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,17:15,600,45.382689,-114.066274,45.38974,-114.046771,19,Northern Pikeminnow,1,391,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
143,Deadwater Slough,10/20/2020,Mike Ackerman; Richie Carmichael,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,17:15,600,45.382689,-114.066274,45.38974,-114.046771,20,Northern Pikeminnow,1,447,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,10-68139,
144,Deadwater Slough,10/20/2020,Mike Ackerman; Richie Carmichael,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,17:15,600,45.382689,-114.066274,45.38974,-114.046771,21,Northern Pikeminnow,1,419,Live,Mark,Upper Caudal Clip,,Aquatic Veg,,,10.1,10-68138,
145,Deadwater Slough,10/20/2020,Mike Ackerman; Richie Carmichael,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,17:15,600,45.382689,-114.066274,45.38974,-114.046771,22,Northern Pikeminnow,1,452,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,10-68137,
146,Deadwater Slough,10/20/2020,Mike Ackerman; Richie Carmichael,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,17:15,600,45.382689,-114.066274,45.38974,-114.046771,23,Northern Pikeminnow,1,379,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,10-68136,
147,Deadwater Slough,10/20/2020,Mike Ackerman; Richie Carmichael,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,17:15,600,45.382689,-114.066274,45.38974,-114.046771,24,Northern Pikeminnow,1,361,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,10-68135,
148,Deadwater Slough,10/20/2020,Nick Porter,1,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,12:00,180,45.382689,-114.066274,45.38974,-114.046771,1,Northern Pikeminnow,1,431,Live,Mark,Upper Caudal Clip,NP20-001,,,,10.1,,Talon mark near dorsal
149,Deadwater Slough,10/20/2020,Nick Porter,1,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,12:00,180,45.382689,-114.066274,45.38974,-114.046771,2,Northern Pikeminnow,1,410,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
150,Deadwater Slough,10/20/2020,Nick Porter,1,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,13:00,16:00,180,45.382689,-114.066274,45.38974,-114.046771,3,Northern Pikeminnow,1,426,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
151,Deadwater Slough,10/20/2020,Nick Porter,1,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,13:00,16:00,180,45.382689,-114.066274,45.38974,-114.046771,4,Northern Pikeminnow,1,440,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
152,Deadwater Slough,10/20/2020,Chelsea Welke,1,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,16:00,420,45.382689,-114.066274,45.38974,-114.046771,5,Northern Pikeminnow,1,444,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
153,Deadwater Slough,10/20/2020,Chelsea Welke,1,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,16:00,420,45.382689,-114.066274,45.38974,-114.046771,6,Northern Pikeminnow,1,332,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
154,Deadwater Slough,10/20/2020,Chelsea Welke,1,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,16:00,420,45.382689,-114.066274,45.38974,-114.046771,7,Northern Pikeminnow,1,440,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
155,Deadwater Slough,10/20/2020,Chelsea Welke,1,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,16:00,420,45.382689,-114.066274,45.38974,-114.046771,8,Northern Pikeminnow,1,286,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
156,Deadwater Slough,10/20/2020,Chelsea Welke,1,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:00,16:00,420,45.382689,-114.066274,45.38974,-114.046771,9,Northern Pikeminnow,1,314,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
157,Deadwater Slough,10/20/2020,Jim Roscoe; Louise Bruce,2,Mark,Angling,Spinning Rods; Jig Shrimp,13:00,15:00,240,45.382689,-114.066274,45.38974,-114.046771,1,Northern Pikeminnow,1,360,Live,Mark,Upper Caudal Clip,JR20-001,,,,10.1,,
158,Deadwater Slough,10/20/2020,Jim Roscoe; Louise Bruce,2,Mark,Angling,Spinning Rods; Jig Shrimp,13:00,15:00,240,45.382689,-114.066274,45.38974,-114.046771,2,Northern Pikeminnow,1,327,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
159,Deadwater Slough,10/20/2020,Jim Roscoe; Louise Bruce,2,Mark,Angling,Spinning Rods; Jig Shrimp,13:00,15:00,240,45.382689,-114.066274,45.38974,-114.046771,3,Northern Pikeminnow,1,302,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
160,Deadwater Slough,10/20/2020,Jim Roscoe; Louise Bruce,2,Mark,Angling,Spinning Rods; Jig Shrimp,13:00,15:00,240,45.382689,-114.066274,45.38974,-114.046771,4,Northern Pikeminnow,1,276,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
161,Deadwater Slough,10/20/2020,Jim Roscoe; Louise Bruce,2,Mark,Angling,Spinning Rods; Jig Shrimp,13:00,15:00,240,45.382689,-114.066274,45.38974,-114.046771,5,Northern Pikeminnow,1,335,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
162,Deadwater Slough,10/20/2020,Jim Roscoe; Louise Bruce,2,Mark,Angling,Spinning Rods; Jig Shrimp,13:00,15:00,240,45.382689,-114.066274,45.38974,-114.046771,6,Northern Pikeminnow,1,365,Live,Mark,Upper Caudal Clip,LB20-001,,,,10.1,,
163,Deadwater Slough,10/20/2020,Jim Roscoe; Louise Bruce,2,Mark,Angling,Spinning Rods; Jig Shrimp,13:00,15:00,240,45.382689,-114.066274,45.38974,-114.046771,7,Northern Pikeminnow,1,307,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
164,Deadwater Slough,10/20/2020,Jim Roscoe; Louise Bruce,2,Mark,Angling,Spinning Rods; Jig Shrimp,13:00,15:00,240,45.382689,-114.066274,45.38974,-114.046771,8,Northern Pikeminnow,1,408,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
165,Deadwater Slough,10/20/2020,Jim Roscoe; Louise Bruce,2,Mark,Angling,Spinning Rods; Jig Shrimp,13:00,15:00,240,45.382689,-114.066274,45.38974,-114.046771,9,Northern Pikeminnow,1,303,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
166,Deadwater Slough,10/20/2020,Jim Roscoe; Louise Bruce,2,Mark,Angling,Spinning Rods; Jig Shrimp,13:00,15:00,240,45.382689,-114.066274,45.38974,-114.046771,10,Northern Pikeminnow,1,265,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
167,Deadwater Slough,10/20/2020,Jim Roscoe; Louise Bruce,2,Mark,Angling,Spinning Rods; Jig Shrimp,13:00,15:00,240,45.382689,-114.066274,45.38974,-114.046771,11,Northern Pikeminnow,1,286,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
168,Deadwater Slough,10/20/2020,Jim Roscoe; Louise Bruce,2,Mark,Angling,Spinning Rods; Jig Shrimp,13:00,15:00,240,45.382689,-114.066274,45.38974,-114.046771,12,Northern Pikeminnow,1,313,Live,Mark,Upper Caudal Clip,JR20-002,,,,10.1,,
169,Deadwater Slough,10/20/2020,Jim Roscoe; Louise Bruce,2,Mark,Angling,Spinning Rods; Jig Shrimp,13:00,15:00,240,45.382689,-114.066274,45.38974,-114.046771,13,Northern Pikeminnow,1,273,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
170,Deadwater Slough,10/20/2020,Jim Roscoe; Louise Bruce,2,Mark,Angling,Spinning Rods; Jig Shrimp,13:00,15:00,240,45.382689,-114.066274,45.38974,-114.046771,14,Northern Pikeminnow,1,498,Dead,,,Empty,,,,10.1,,Sacrificed
171,Deadwater Slough,10/20/2020,Jim Roscoe; Louise Bruce,2,Mark,Angling,Spinning Rods; Jig Shrimp,13:00,15:00,240,45.382689,-114.066274,45.38974,-114.046771,15,Northern Pikeminnow,1,499,Live,Mark,Upper Caudal Clip,LB20-002,,,,10.1,,Piece of shrimp that did no wash out
172,Deadwater Slough,10/20/2020,Jim Roscoe; Louise Bruce,2,Mark,Angling,Spinning Rods; Jig Shrimp,13:00,15:00,240,45.382689,-114.066274,45.38974,-114.046771,16,Northern Pikeminnow,1,465,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
173,Deadwater Slough,10/20/2020,Jim Roscoe; Louise Bruce,2,Mark,Angling,Spinning Rods; Jig Shrimp,13:00,15:00,240,45.382689,-114.066274,45.38974,-114.046771,17,Northern Pikeminnow,1,322,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
174,Deadwater Slough,10/20/2020,Jim Roscoe; Louise Bruce,2,Mark,Angling,Spinning Rods; Jig Shrimp,13:00,15:00,240,45.382689,-114.066274,45.38974,-114.046771,18,Northern Pikeminnow,1,414,Live,Mark,Upper Caudal Clip,Empty,,,,10.1,,
175,Deadwater Slough,10/21/2020,Brian Hamilton; Nick Porter,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,8:30,12:00,420,45.382689,-114.066274,45.38974,-114.046771,1,Northern Pikeminnow,1,272,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
176,Deadwater Slough,10/21/2020,Brian Hamilton; Nick Porter,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,8:30,12:00,420,45.382689,-114.066274,45.38974,-114.046771,2,Northern Pikeminnow,1,350,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
177,Deadwater Slough,10/21/2020,Brian Hamilton; Nick Porter,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,8:30,12:00,420,45.382689,-114.066274,45.38974,-114.046771,3,Northern Pikeminnow,1,301,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
178,Deadwater Slough,10/21/2020,Brian Hamilton; Nick Porter,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,8:30,12:00,420,45.382689,-114.066274,45.38974,-114.046771,4,Northern Pikeminnow,1,271,Live,Mark,Lower Caudal Clip,BH21-001,,,,10.3,,
179,Deadwater Slough,10/21/2020,Brian Hamilton; Nick Porter,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,8:30,12:00,420,45.382689,-114.066274,45.38974,-114.046771,5,Northern Pikeminnow,1,315,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
180,Deadwater Slough,10/21/2020,Brian Hamilton; Nick Porter,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,8:30,12:00,420,45.382689,-114.066274,45.38974,-114.046771,6,Northern Pikeminnow,1,330,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
181,Deadwater Slough,10/21/2020,Brian Hamilton; Nick Porter,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,8:30,12:00,420,45.382689,-114.066274,45.38974,-114.046771,7,Northern Pikeminnow,1,291,Live,Mark,Lower Caudal Clip,NP21-001,,,,10.3,,
182,Deadwater Slough,10/21/2020,Brian Hamilton; Nick Porter,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,8:30,12:00,420,45.382689,-114.066274,45.38974,-114.046771,8,Northern Pikeminnow,1,271,Live,Mark,Lower Caudal Clip,BH21-002,,,,10.3,,
183,Deadwater Slough,10/21/2020,Brian Hamilton; Nick Porter,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,8:30,12:00,420,45.382689,-114.066274,45.38974,-114.046771,9,Northern Pikeminnow,1,256,Live,Mark,Lower Caudal Clip,,Detritus,,,10.3,,Woody Debris
184,Deadwater Slough,10/21/2020,Brian Hamilton; Nick Porter,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,8:30,12:00,420,45.382689,-114.066274,45.38974,-114.046771,10,Northern Pikeminnow,1,291,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
185,Deadwater Slough,10/21/2020,Brian Hamilton; Nick Porter,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,8:30,12:00,420,45.382689,-114.066274,45.38974,-114.046771,11,Northern Pikeminnow,1,330,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
186,Deadwater Slough,10/21/2020,Brian Hamilton; Nick Porter,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,8:30,12:00,420,45.382689,-114.066274,45.38974,-114.046771,12,Northern Pikeminnow,1,414,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
187,Deadwater Slough,10/21/2020,Brian Hamilton; Nick Porter,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,8:30,12:00,420,45.382689,-114.066274,45.38974,-114.046771,13,Northern Pikeminnow,1,252,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
188,Deadwater Slough,10/21/2020,Brian Hamilton; Nick Porter,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,8:30,12:00,420,45.382689,-114.066274,45.38974,-114.046771,14,Northern Pikeminnow,1,320,Live,Mark,Lower Caudal Clip,NP21-002,,,,10.3,,
189,Deadwater Slough,10/21/2020,Brian Hamilton; Nick Porter,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,8:30,12:00,420,45.382689,-114.066274,45.38974,-114.046771,15,Northern Pikeminnow,1,245,Live,Mark,Lower Caudal Clip,BH21-003,,,,10.3,,
190,Deadwater Slough,10/21/2020,Brian Hamilton; Nick Porter,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,8:30,12:00,420,45.382689,-114.066274,45.38974,-114.046771,16,Northern Pikeminnow,1,352,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
191,Deadwater Slough,10/21/2020,Brian Hamilton; Nick Porter,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,8:30,12:00,420,45.382689,-114.066274,45.38974,-114.046771,17,Northern Pikeminnow,1,335,Live,Mark,Lower Caudal Clip,Empty,,,,10.3,,
